note_id,content,sentiment_class,last_modify_ts_y,create_time,type,liked_count,comment_count
66039958000000001203df85,什么ai软件啊？谢谢,neutral,1726237235213,1711545882000,normal,2947,362
66039958000000001203df85,我想问下可以传到tb上吗,negative,1726237235213,1726155438000,normal,2947,362
66039958000000001203df85,谢谢你手机能做吗,positive,1726237235213,1726027418000,normal,2947,362
66039958000000001203df85,三天入库1000张？ 这也太快了吧。。上传不得手工？还要填写标题什么的。。,negative,1726237235213,1725769405000,normal,2947,362
66039958000000001203df85,宝藏博主，多更新，我天天来看你。,positive,1726237235213,1724754074000,normal,2947,362
66039958000000001203df85,了解一下,neutral,1726237235213,1723453302000,normal,2947,362
66039958000000001203df85,真的感谢分享！,positive,1726237235213,1723429255000,normal,2947,362
66039958000000001203df85,大佬，有没有学习群啊,positive,1726237235213,1722921585000,normal,2947,362
66039958000000001203df85,这些网站都要先成为供稿人，才能签约aigc吗,negative,1726237235213,1721616584000,normal,2947,362
66039958000000001203df85,相机拍的，sd增加细节，能不能卖,neutral,1726237235213,1721605214000,normal,2947,362
66039958000000001203df85,老师，请问图虫app上的供稿能赚钱的吗？还是得网页版的供稿才有得赚钱？,negative,1726237235213,1721483459000,normal,2947,362
66039958000000001203df85,sd做出来，再改一下，能不能用？,negative,1726237235213,1721441730000,normal,2947,362
66039958000000001203df85,只能mj吗大佬,neutral,1726237235213,1721366355000,normal,2947,362
66039958000000001203df85,建议如何下载mj,negative,1726237235213,1721360402000,normal,2947,362
66039958000000001203df85,去某宝买mj行吗,neutral,1726237235213,1721359903000,normal,2947,362
66039958000000001203df85,怎么卖啊，平台注册也没有人买,negative,1726237235213,1721181389000,normal,2947,362
66039958000000001203df85,我本来被mj连续扣费了快一年了没使用过，申请退款也没成功，正郁闷呢，看到你的文章，放佛看到了希望之光！,negative,1726237235213,1720583801000,normal,2947,362
66039958000000001203df85,MD做的图片可以用吧,positive,1726237235213,1720414924000,normal,2947,362
66039958000000001203df85,才看到是不是有点晚了，现在入手还赶趟吗？,neutral,1726237235213,1720406364000,normal,2947,362
66039958000000001203df85,感谢遇到，我以为小红书只有引流卖课割韭菜了,neutral,1726237235213,1720279735000,normal,2947,362
66039958000000001203df85,我在站酷上发表几百个作品，现在还没有人过来买,positive,1726237235213,1720262971000,normal,2947,362
66039958000000001203df85,你这个卖图网站是什么？,negative,1726237235213,1720252374000,normal,2947,362
66039958000000001203df85,请问mj是去哪里申请的？多少钱需要,negative,1726237235213,1720160188000,normal,2947,362
66039958000000001203df85,视觉，图虫，海洛，这三个地方注册卖图有要好吗？我看评论区说是要摄影作品,positive,1726237235213,1720147220000,normal,2947,362
66039958000000001203df85,用悦灵犀免费做图 然后拿图再出去卖空手套白狼,positive,1726237235213,1720064048000,normal,2947,362
66039958000000001203df85,我申请图虫通过了，可是上传图片时，为啥说不接受AI生成的图片,negative,1726237235213,1719543840000,normal,2947,362
66039958000000001203df85,请问一下国外可以供稿的网站有哪个呢...我刚刚学会用MJ生成 打算搞点副业做,negative,1726237235213,1718692764000,normal,2947,362
66039958000000001203df85,平时喜欢摄影，能用来挣钱吗,positive,1726237235213,1718594388000,normal,2947,362
66039958000000001203df85,博主威武和视觉客服的沟通话术有没有讲究？直接就说我有图麻烦开一下AIGC，然后出示59张真实作品？,negative,1726237235213,1718320459000,normal,2947,362
66039958000000001203df85,MJ是免费的吗？有链接吗？,neutral,1726237235213,1718290613000,normal,2947,362
66039958000000001203df85,ai图片卖图不侵权吗,negative,1726237235213,1718266364000,normal,2947,362
66039958000000001203df85,评论没有更多详细内容。,neutral,1726237235213,1718024152000,normal,2947,362
66039958000000001203df85,感谢您的分享！祝端午安康！,positive,1726237235213,1718010339000,normal,2947,362
66039958000000001203df85,请问有什么平台可以推荐卖图目前只在adobe stock.... 谢谢大佬,negative,1726237235213,1717771910000,normal,2947,362
66039958000000001203df85,看了这么多聊AI的个人账号，目前就你最靠谱，其它很多都是只想⭕️粉啥的，我看到那些一律不关注不评论不私信,positive,1726237235213,1717653754000,normal,2947,362
66039958000000001203df85,感谢分享，学习中,positive,1726237235213,1717552739000,normal,2947,362
66039958000000001203df85,图虫网页版要勾选供稿承诺，要不涉及 ai 创作，是不是我找错入口了吗？,neutral,1726237235213,1717351913000,normal,2947,362
66039958000000001203df85,大佬，你说的这些网站对上传的AI图有尺寸像素的要好吗,positive,1726237235213,1717168759000,normal,2947,362
66039958000000001203df85,楼主你好 想请教下去Shopify卖AI图可行吗 看到xhs上在海外卖AI图都是去etsy但是我没有国外身份和国外朋友 所以想问下Shopify可行吗,negative,1726237235213,1716726876000,normal,2947,362
66039958000000001203df85,良心博主,neutral,1726237235213,1716358723000,normal,2947,362
66039958000000001203df85,前几天弄了MJ，也注册Adobe stock。在学习中,positive,1726237235213,1715935845000,normal,2947,362
66039958000000001203df85,感谢分享,positive,1726237235213,1715853255000,normal,2947,362
66039958000000001203df85,你这是有权重的好叭，没权重怎么可能1K张卖3000,negative,1726237235213,1715671422000,normal,2947,362
66039958000000001203df85,好带,positive,1726237235213,1715473419000,normal,2947,362
66039958000000001203df85,一张图片可以上传多家平台卖吗？已经上传到平台上图可以在小红书展示吗,neutral,1726237235213,1715325251000,normal,2947,362
66039958000000001203df85,老师你太棒了 果断关注～请问这些平台注册的话 有考核或者要好么？,positive,1726237235213,1714976982000,normal,2947,362
66039958000000001203df85,我我想加入，可以好带么,positive,1726237235213,1714920509000,normal,2947,362
66039958000000001203df85,老哥，这个网站是不是要翻墙才可以用啊,negative,1726237235213,1714476669000,normal,2947,362
66039958000000001203df85,好带，已关注,positive,1726237235213,1714290105000,normal,2947,362
66039958000000001203df85,老师你很实在,positive,1726237235213,1714206104000,normal,2947,362
66039958000000001203df85,谢谢分享,positive,1726237235213,1713911622000,normal,2947,362
66039958000000001203df85,图虫不知道怎么赚？我发到图虫的都没人看,negative,1726237235213,1713829273000,normal,2947,362
66039958000000001203df85,在某宝买的会员可以吗  虽然是共享账号号但是是彼此不干扰的那种  会不会产生纠纷,negative,1726237235213,1713661284000,normal,2947,362
66039958000000001203df85,能回复一下私信吗,positive,1726237235213,1713660204000,normal,2947,362
66039958000000001203df85,翻墙,negative,1726237235213,1713601172000,normal,2947,362
66039958000000001203df85,可以用平板吗,positive,1726237235213,1713597471000,normal,2947,362
66039958000000001203df85,AIGC生成的图算谁的版权呢,negative,1726237235213,1713593855000,normal,2947,362
66039958000000001203df85,您好 请问哪个平台好过能卖呢 视觉中国没看到aicg的地方,negative,1726237235213,1713512284000,normal,2947,362
66039958000000001203df85,已关注,positive,1726237235213,1713430275000,normal,2947,362
66039958000000001203df85,视觉中国接受哪些ai工具生成的图？,positive,1726237235213,1713415421000,normal,2947,362
66039958000000001203df85,图库能接受ai图嘛，我咋记得要签承诺书非ai创作,positive,1726237235213,1713315774000,normal,2947,362
66039958000000001203df85,视觉中国现在是不是只能一天传100张了,positive,1726237235213,1713278786000,normal,2947,362
66039958000000001203df85,必须赞,positive,1726237235213,1713278093000,normal,2947,362
66039958000000001203df85,百度答鸭可以ai画图,negative,1726237235213,1713260971000,normal,2947,362
66039958000000001203df85,@谢谢蟹皇堡 我试试,positive,1726237235213,1712991658000,normal,2947,362
66039958000000001203df85,热搜排行榜在哪里能看到呀,negative,1726237235213,1712906841000,normal,2947,362
66039958000000001203df85,博主实在人,neutral,1726237235213,1712885532000,normal,2947,362
66039958000000001203df85,博主，MJ生成的图片后缀是.png吗，直接png上传到收图网站吗？,negative,1726237235213,1712820726000,normal,2947,362
66039958000000001203df85,mj怎么使用啊,neutral,1726237235213,1712671466000,normal,2947,362
66039958000000001203df85,这个具体怎么做啊,positive,1726237235213,1712671295000,normal,2947,362
66039958000000001203df85,6,negative,1726237235213,1712645058000,normal,2947,362
66039958000000001203df85,小白能上手吗？灵工几个月了,negative,1726237235213,1712066787000,normal,2947,362
66039958000000001203df85,博主，你这篇文章让我笑出了声，AI和RPA的结合，是不是意味着我们以后连做梦都能梦见股票涨了？ #点赞博主的幽默 #AI经济新时代 ☂,positive,1726237235213,1712040639000,normal,2947,362
66039958000000001203df85,AI生成的能卖吗？,negative,1726237235213,1712010973000,normal,2947,362
66039958000000001203df85,老哥，抽象背景图的提示词是什么？,positive,1726237235213,1711758835000,normal,2947,362
66039958000000001203df85,你好梯子怎么弄的,negative,1726237235213,1711621178000,normal,2947,362
66039958000000001203df85,你好我想问问主要收入来源是,positive,1726237235213,1711610370000,normal,2947,362
66039958000000001203df85,这个怎么做出来的,positive,1726237235213,1711608254000,normal,2947,362
66039958000000001203df85,请问mj生成的人物需要人物版权证明吗？,negative,1726237235213,1711607723000,normal,2947,362
66039958000000001203df85,图片在哪能卖出去,neutral,1726237235213,1711606541000,normal,2947,362
66039958000000001203df85,mj需要科学上网吗,positive,1726237235213,1711600592000,normal,2947,362
66039958000000001203df85,无损放大哪个软件好用,negative,1726237235213,1711562160000,normal,2947,362
66039958000000001203df85,图虫我发的都没人看,negative,1726237235213,1711559517000,normal,2947,362
66039958000000001203df85,厉害，能不能教一下,negative,1726237235213,1711557783000,normal,2947,362
66039958000000001203df85,这个只是图片么，还是psd 分层的，一般做设计买图的，都是买分层好了的吧,positive,1726237235213,1711550730000,normal,2947,362
66039958000000001203df85,大佬能不能分享下批量超分和改分辨率,positive,1726237235213,1711550653000,normal,2947,362
66039958000000001203df85,生成的图是矢量AI 格式不？,negative,1726237235213,1711548513000,normal,2947,362
66039958000000001203df85,之前几个月卖的怎么样呢,neutral,1726237235213,1711547154000,normal,2947,362
66039958000000001203df85,安装软件也要花钱吧？一年多少呢？,negative,1726237235213,1711546735000,normal,2947,362
66039958000000001203df85,mark 一下，我是 999 粉丝，感觉数字很吉利,positive,1726237235213,1711539526000,normal,2947,362
66039958000000001203df85,请问这些壁纸的大小后缀应该怎么加呢,negative,1726237235213,1711529357000,normal,2947,362
66039958000000001203df85,海洛现在也开始收人工智能的图了吗,negative,1726237235213,1711513230000,normal,2947,362
66039958000000001203df85,有时间的集合,neutral,1726237235213,1715604284000,normal,2947,362
65571c5e0000000033002dae,您好，喜欢这种头像，怎么弄？,negative,1726237235232,1700211602000,normal,2848,2566
65571c5e0000000033002dae,用了哈哈,neutral,1726237235232,1700231026000,normal,2848,2566
65571c5e0000000033002dae,我的,neutral,1726237235232,1700312939000,normal,2848,2566
65571c5e0000000033002dae,感觉不太像我了不过我想长这样,negative,1726237235232,1700368384000,normal,2848,2566
65571c5e0000000033002dae,很好看，可是不是很像啊,positive,1726237235232,1700288491000,normal,2848,2566
65571c5e0000000033002dae,举手,positive,1726237235232,1702293209000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝做的,positive,1726237235232,1726212879000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝做的也不错,positive,1726237235232,1726121705000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝做的,positive,1726237235232,1726056479000,normal,2848,2566
65571c5e0000000033002dae,醒蓝也不错,positive,1726237235232,1725968996000,normal,2848,2566
65571c5e0000000033002dae,用了醒蓝,positive,1726237235232,1725963016000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝做的也不错,positive,1726237235232,1725958763000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝做的也不错,positive,1726237235232,1725957334000,normal,2848,2566
65571c5e0000000033002dae,醒蓝蛮香的,positive,1726237235232,1725783681000,normal,2848,2566
65571c5e0000000033002dae,醒蓝蛮香的,positive,1726237235232,1725778765000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝,positive,1726237235232,1725772562000,normal,2848,2566
65571c5e0000000033002dae,醒蓝蛮香的,positive,1726237235232,1725765919000,normal,2848,2566
65571c5e0000000033002dae,醒蓝也不错,positive,1726237235232,1725684400000,normal,2848,2566
65571c5e0000000033002dae,我的醒蓝,positive,1726237235232,1725672957000,normal,2848,2566
65571c5e0000000033002dae,前天在醒蓝拍的,neutral,1726237235232,1725672437000,normal,2848,2566
65571c5e0000000033002dae,醒蓝做出来的丫,positive,1726237235232,1725364694000,normal,2848,2566
65571c5e0000000033002dae,我醒蓝做出来的丫,positive,1726237235232,1725244403000,normal,2848,2566
65571c5e0000000033002dae,请问怎么弄啊,negative,1726237235232,1723813244000,normal,2848,2566
65571c5e0000000033002dae,怎么做,positive,1726237235232,1722936915000,normal,2848,2566
65571c5e0000000033002dae,这头像怎么弄得,negative,1726237235232,1720795464000,normal,2848,2566
65571c5e0000000033002dae,你好,neutral,1726237235232,1720713818000,normal,2848,2566
65571c5e0000000033002dae,怎么p,neutral,1726237235232,1719376745000,normal,2848,2566
65571c5e0000000033002dae,喜欢这头像怎么弄,negative,1726237235232,1719343598000,normal,2848,2566
65571c5e0000000033002dae,请问怎么用，谢谢！,negative,1726237235232,1718749858000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1717839086000,normal,2848,2566
65571c5e0000000033002dae,不推荐，照片弄出来跟本人毫不相干。,negative,1726237235232,1716466669000,normal,2848,2566
65571c5e0000000033002dae,请问怎么弄,negative,1726237235232,1716431196000,normal,2848,2566
65571c5e0000000033002dae,你好，怎么弄,negative,1726237235232,1715908826000,normal,2848,2566
65571c5e0000000033002dae,你好 请教怎么弄,negative,1726237235232,1715017283000,normal,2848,2566
65571c5e0000000033002dae,怎么拍,neutral,1726237235232,1714098072000,normal,2848,2566
65571c5e0000000033002dae,很好看，可是我自己都认不出来是我,positive,1726237235232,1713698582000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊,negative,1726237235232,1713000993000,normal,2848,2566
65571c5e0000000033002dae,评论没有更多详细内容。,neutral,1726237235232,1712897058000,normal,2848,2566
65571c5e0000000033002dae,如何弄,negative,1726237235232,1711674361000,normal,2848,2566
65571c5e0000000033002dae,我的,neutral,1726237235232,1711641173000,normal,2848,2566
65571c5e0000000033002dae,我觉得是10%像,neutral,1726237235232,1710923392000,normal,2848,2566
65571c5e0000000033002dae,这种头像，好带飞,neutral,1726237235232,1710377677000,normal,2848,2566
65571c5e0000000033002dae,这个还需要再看看。,neutral,1726237235232,1709436279000,normal,2848,2566
65571c5e0000000033002dae,怎么弄，谢谢,negative,1726237235232,1708917948000,normal,2848,2566
65571c5e0000000033002dae,你好，请问怎么做的？,negative,1726237235232,1708852816000,normal,2848,2566
65571c5e0000000033002dae,可惜试了一下都不像自己,neutral,1726237235232,1708528298000,normal,2848,2566
65571c5e0000000033002dae,好推荐，怎么做的？？谢谢,neutral,1726237235232,1706998003000,normal,2848,2566
65571c5e0000000033002dae,怎么做啊,positive,1726237235232,1706274503000,normal,2848,2566
65571c5e0000000033002dae,同问,negative,1726237235232,1705097922000,normal,2848,2566
65571c5e0000000033002dae,怎么弄吖,negative,1726237235232,1703843489000,normal,2848,2566
65571c5e0000000033002dae,怎么拍？,neutral,1726237235232,1703594533000,normal,2848,2566
65571c5e0000000033002dae,肿么做呀,neutral,1726237235232,1702800589000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1702778423000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1702573890000,normal,2848,2566
65571c5e0000000033002dae,这个还需要再看看。,neutral,1726237235232,1702559965000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1702559081000,normal,2848,2566
65571c5e0000000033002dae,请问怎么弄啊,negative,1726237235232,1702519320000,normal,2848,2566
65571c5e0000000033002dae,怎么拍,neutral,1726237235232,1702458949000,normal,2848,2566
65571c5e0000000033002dae,怎么做啊,positive,1726237235232,1702452698000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1702396644000,normal,2848,2566
65571c5e0000000033002dae,真长这样多好,positive,1726237235232,1702368740000,normal,2848,2566
65571c5e0000000033002dae,同问,negative,1726237235232,1702366409000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊,negative,1726237235232,1702304250000,normal,2848,2566
65571c5e0000000033002dae,还有这个，哈哈,neutral,1726237235232,1702297472000,normal,2848,2566
65571c5e0000000033002dae,看着不像了,neutral,1726237235232,1702297437000,normal,2848,2566
65571c5e0000000033002dae,亲怎么做？,positive,1726237235232,1702282381000,normal,2848,2566
65571c5e0000000033002dae,试了下，完全不像了还带水印，能怎么用？只能自娱自乐一下了,negative,1726237235232,1702267348000,normal,2848,2566
65571c5e0000000033002dae,我的,neutral,1726237235232,1702226459000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊,negative,1726237235232,1702218511000,normal,2848,2566
65571c5e0000000033002dae,怎么做呢,positive,1726237235232,1702213094000,normal,2848,2566
65571c5e0000000033002dae,好赐教！,negative,1726237235232,1702188119000,normal,2848,2566
65571c5e0000000033002dae,咋弄,negative,1726237235232,1702139269000,normal,2848,2566
65571c5e0000000033002dae,我也想要,neutral,1726237235232,1702126203000,normal,2848,2566
65571c5e0000000033002dae,怎么玩呀,positive,1726237235232,1702124716000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的，我在美图搞的很不像我啊,negative,1726237235232,1702101775000,normal,2848,2566
65571c5e0000000033002dae,好问 怎么搞!,negative,1726237235232,1702100255000,normal,2848,2566
65571c5e0000000033002dae,怎么操作,neutral,1726237235232,1702090717000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1702050771000,normal,2848,2566
65571c5e0000000033002dae,好私,positive,1726237235232,1702047326000,normal,2848,2566
65571c5e0000000033002dae,请问怎么可以拥有呀,negative,1726237235232,1702034352000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1702030656000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的呢,negative,1726237235232,1702022790000,normal,2848,2566
65571c5e0000000033002dae,怎么做的呀，姐妹,positive,1726237235232,1702001741000,normal,2848,2566
65571c5e0000000033002dae,好教,positive,1726237235232,1701994415000,normal,2848,2566
65571c5e0000000033002dae,怎么做呀姐妹,positive,1726237235232,1701991303000,normal,2848,2566
65571c5e0000000033002dae,怎么做,positive,1726237235232,1701967429000,normal,2848,2566
65571c5e0000000033002dae,这个是怎么操作的？,neutral,1726237235232,1701954600000,normal,2848,2566
65571c5e0000000033002dae,喜欢,positive,1726237235232,1701951758000,normal,2848,2566
65571c5e0000000033002dae,这么做,positive,1726237235232,1701944786000,normal,2848,2566
65571c5e0000000033002dae,请问怎么做呀,negative,1726237235232,1701940185000,normal,2848,2566
65571c5e0000000033002dae,怎么做 好,positive,1726237235232,1701926476000,normal,2848,2566
65571c5e0000000033002dae,亲请问怎么做呢,negative,1726237235232,1701926021000,normal,2848,2566
65571c5e0000000033002dae,自评40％像,negative,1726237235232,1701914002000,normal,2848,2566
65571c5e0000000033002dae,姐姐好问怎么做的呀,positive,1726237235232,1701913459000,normal,2848,2566
65571c5e0000000033002dae,怎么弄，教教我,negative,1726237235232,1701909193000,normal,2848,2566
65571c5e0000000033002dae,怎么做的,positive,1726237235232,1701879324000,normal,2848,2566
65571c5e0000000033002dae,怎么做呀,positive,1726237235232,1701858802000,normal,2848,2566
65571c5e0000000033002dae,同问，怎么办到的,negative,1726237235232,1701857941000,normal,2848,2566
65571c5e0000000033002dae,收费吗,negative,1726237235232,1701857042000,normal,2848,2566
65571c5e0000000033002dae,急用，回信息,negative,1726237235232,1701853251000,normal,2848,2566
65571c5e0000000033002dae,请问怎么修？,negative,1726237235232,1701839163000,normal,2848,2566
65571c5e0000000033002dae,怎么做,positive,1726237235232,1701832152000,normal,2848,2566
65571c5e0000000033002dae,怎么做,positive,1726237235232,1701831272000,normal,2848,2566
65571c5e0000000033002dae,您好，请问怎么弄的,negative,1726237235232,1701828060000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1701784343000,normal,2848,2566
65571c5e0000000033002dae,怎么做的,positive,1726237235232,1701766252000,normal,2848,2566
65571c5e0000000033002dae,怎么做?,positive,1726237235232,1701765820000,normal,2848,2566
65571c5e0000000033002dae,好问怎么做,neutral,1726237235232,1701704696000,normal,2848,2566
65571c5e0000000033002dae,你好，这个怎么弄的丫,negative,1726237235232,1701700362000,normal,2848,2566
65571c5e0000000033002dae,只有10%像本人,negative,1726237235232,1701691026000,normal,2848,2566
65571c5e0000000033002dae,怎么做的呀好告知,neutral,1726237235232,1701665990000,normal,2848,2566
65571c5e0000000033002dae,这个怎么做呀,positive,1726237235232,1701656937000,normal,2848,2566
65571c5e0000000033002dae,好做一个想要,positive,1726237235232,1701650788000,normal,2848,2566
65571c5e0000000033002dae,好喜欢啊 怎么做的？,positive,1726237235232,1701636350000,normal,2848,2566
65571c5e0000000033002dae,怎么做？,positive,1726237235232,1701620883000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1701618114000,normal,2848,2566
65571c5e0000000033002dae,照片怎么做的呀,neutral,1726237235232,1701614834000,normal,2848,2566
65571c5e0000000033002dae,请问怎么做?,negative,1726237235232,1701611576000,normal,2848,2566
65571c5e0000000033002dae,亲，好方法。好好看,positive,1726237235232,1701580629000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊 ,negative,1726237235232,1701577934000,normal,2848,2566
65571c5e0000000033002dae,第二张真干练，疯狂点赞,positive,1726237235232,1701566579000,normal,2848,2566
65571c5e0000000033002dae,怎么做呢，我也想做一个,positive,1726237235232,1701533189000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊,negative,1726237235232,1701514173000,normal,2848,2566
65571c5e0000000033002dae,教我一下 谢谢,neutral,1726237235232,1701505530000,normal,2848,2566
65571c5e0000000033002dae,你好，怎么弄，请教一下,negative,1726237235232,1701492951000,normal,2848,2566
65571c5e0000000033002dae,尝试,positive,1726237235232,1701486666000,normal,2848,2566
65571c5e0000000033002dae,试了一下，跟本人太不像了,negative,1726237235232,1701475064000,normal,2848,2566
65571c5e0000000033002dae,怎样弄呢,negative,1726237235232,1701445335000,normal,2848,2566
65571c5e0000000033002dae,你是懂做营销的,neutral,1726237235232,1701438128000,normal,2848,2566
65571c5e0000000033002dae,请问怎么做,negative,1726237235232,1701417375000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1701412375000,normal,2848,2566
65571c5e0000000033002dae,怎么做？,positive,1726237235232,1701397128000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1701394536000,normal,2848,2566
65571c5e0000000033002dae,怎樣做。,negative,1726237235232,1701378467000,normal,2848,2566
65571c5e0000000033002dae,请问怎么做的呀？,negative,1726237235232,1701350804000,normal,2848,2566
65571c5e0000000033002dae,怎么做呀,positive,1726237235232,1701348987000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1701345250000,normal,2848,2566
65571c5e0000000033002dae,公主帮忙发一下,negative,1726237235232,1701343419000,normal,2848,2566
65571c5e0000000033002dae,怎么才能给做这种头像,negative,1726237235232,1701342656000,normal,2848,2566
65571c5e0000000033002dae,怎么做的,positive,1726237235232,1701335648000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的？,negative,1726237235232,1701331230000,normal,2848,2566
65571c5e0000000033002dae,请问这个怎么弄呀,negative,1726237235232,1701331216000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的,negative,1726237235232,1701331033000,normal,2848,2566
65571c5e0000000033002dae,怎能做的呀？姐妹,positive,1726237235232,1701316198000,normal,2848,2566
65571c5e0000000033002dae,咋弄？,negative,1726237235232,1701307358000,normal,2848,2566
65571c5e0000000033002dae,怎么弄呀,negative,1726237235232,1701274644000,normal,2848,2566
65571c5e0000000033002dae,好看，但是不像，我要是这样好看就好了,positive,1726237235232,1701274228000,normal,2848,2566
65571c5e0000000033002dae,怎么做呀,positive,1726237235232,1701268767000,normal,2848,2566
65571c5e0000000033002dae,怎么弄有帮忙弄吗,negative,1726237235232,1701260799000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1701254594000,normal,2848,2566
65571c5e0000000033002dae,怎么做的呀,positive,1726237235232,1701253908000,normal,2848,2566
65571c5e0000000033002dae,想问问怎么弄的？,negative,1726237235232,1701251566000,normal,2848,2566
65571c5e0000000033002dae,真么弄,negative,1726237235232,1701245949000,normal,2848,2566
65571c5e0000000033002dae,怎么做,positive,1726237235232,1701239948000,normal,2848,2566
65571c5e0000000033002dae,同问怎么弄,negative,1726237235232,1701237889000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的,negative,1726237235232,1701234399000,normal,2848,2566
65571c5e0000000033002dae,怎麼做噠,negative,1726237235232,1701226255000,normal,2848,2566
65571c5e0000000033002dae,怎么做？,positive,1726237235232,1701216334000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1701215680000,normal,2848,2566
65571c5e0000000033002dae,可以回一下这么做的吗,neutral,1726237235232,1701190706000,normal,2848,2566
65571c5e0000000033002dae,怎么弄,negative,1726237235232,1701190098000,normal,2848,2566
65571c5e0000000033002dae,怎么弄啊,negative,1726237235232,1701183071000,normal,2848,2566
65571c5e0000000033002dae,请问头像怎么做私信没回,negative,1726237235232,1701180811000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的,negative,1726237235232,1701172009000,normal,2848,2566
65571c5e0000000033002dae,请问怎么弄啊,negative,1726237235232,1701171102000,normal,2848,2566
65571c5e0000000033002dae,咋搞,negative,1726237235232,1701163587000,normal,2848,2566
65571c5e0000000033002dae,喜欢这种头像，怎么弄？,negative,1726237235232,1701163430000,normal,2848,2566
65571c5e0000000033002dae,不修一下确实不太像,negative,1726237235232,1701158877000,normal,2848,2566
65571c5e0000000033002dae,想做,positive,1726237235232,1701155039000,normal,2848,2566
65571c5e0000000033002dae,这个怎么做呀？好赞呀,positive,1726237235232,1701149939000,normal,2848,2566
65571c5e0000000033002dae,我也想要，怎么弄,negative,1726237235232,1701140434000,normal,2848,2566
65571c5e0000000033002dae,怎么弄？,negative,1726237235232,1701138244000,normal,2848,2566
65571c5e0000000033002dae,请问公主 怎么弄啊,negative,1726237235232,1701085632000,normal,2848,2566
65571c5e0000000033002dae,好！,positive,1726237235232,1701082988000,normal,2848,2566
65571c5e0000000033002dae,怎么做的,positive,1726237235232,1701078403000,normal,2848,2566
65571c5e0000000033002dae,我需要啊姐妹,neutral,1726237235232,1701064009000,normal,2848,2566
65571c5e0000000033002dae,怎么搞,negative,1726237235232,1701060104000,normal,2848,2566
65571c5e0000000033002dae,不太像 蛮好玩的,positive,1726237235232,1700926092000,normal,2848,2566
65571c5e0000000033002dae,怎么做呀,positive,1726237235232,1700922859000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的啊，同问,negative,1726237235232,1700918484000,normal,2848,2566
65571c5e0000000033002dae,怎么弄呀,negative,1726237235232,1700911578000,normal,2848,2566
65571c5e0000000033002dae,这个怎么弄啊,negative,1726237235232,1700906781000,normal,2848,2566
65571c5e0000000033002dae,小姐姐，私我。,positive,1726237235232,1700899698000,normal,2848,2566
65571c5e0000000033002dae,您好，这种头像，怎么弄,negative,1726237235232,1700879897000,normal,2848,2566
65571c5e0000000033002dae,亲，我也想要,positive,1726237235232,1700878086000,normal,2848,2566
65571c5e0000000033002dae,怎么弄的？,negative,1726237235232,1700877144000,normal,2848,2566
65571c5e0000000033002dae,滴滴滴,negative,1726237235232,1700846431000,normal,2848,2566
65571c5e0000000033002dae,怎么做？,positive,1726237235232,1700838226000,normal,2848,2566
65571c5e0000000033002dae,我也喜欢，怎么弄,neutral,1726237235232,1700827340000,normal,2848,2566
65571c5e0000000033002dae,我也想要一张是怎么做到,neutral,1726237235232,1700823437000,normal,2848,2566
65571c5e0000000033002dae,我也想要一张是怎么做到,neutral,1726237235232,1700823427000,normal,2848,2566
65571c5e0000000033002dae,这种头像怎么做,negative,1726237235232,1700818973000,normal,2848,2566
65571c5e0000000033002dae,这个头像怎么弄,negative,1726237235232,1700817840000,normal,2848,2566
